"","0 h","6 h","12 h","24 h","48 h"
"ENSG00000198400",0,0.0311525463445899,0,0.161246127637796,0.997144836232008
"ENSG00000187800",0.193277759996565,0.997311627536052,0.174813676961932,0.0759132723522386,0.177628633656685
"ENSG00000162706",0.542377410842789,0.32010850284651,0.10901408245281,0.994132343539151,0.609232216184416
"ENSG00000085552",0.175490061659086,0.99430443429138,0.899443147072521,0.589707391492317,0.483843457313216
"ENSG00000162723",0,0.55866445823996,0.47563789131234,0.692792837028262,0.996799863280059
"ENSG00000224259",0.162727656254223,0.620774546902184,0.401405633205668,0.766001722782989,0.999279814648987
"ENSG00000227741",0.993550821131285,0.63329995729147,0.239636155128719,0.242812719578836,0.121747461497321
"ENSG00000162745",0.986094158027277,0.995199416976523,0.445945631816334,0.135557096867287,0.18125060839937
"ENSG00000215835",0,0.990918130696234,0.928016850750845,0.769351450183779,0.342894671055763
"ENSG00000143195",0.54001493675475,0.99771396154722,0.573370341566591,0.107587187663923,0.15104524849121
"ENSG00000116183",0.169732760960497,0.991736932987972,0.767589815945,0.544435373040255,0.545965011486782
"ENSG00000116701",0.167607406088429,0.236199298416666,0.269159616920892,0.429467502245051,0.999666955152086
"ENSG00000066279",0.722644721956126,0.824175288775791,0.999924988544684,0.842316008441542,0.124613689888831
"ENSG00000116852",0.16479632216652,0.315128833584018,0.417348705195488,0.996790901071327,0.939010170333912
"ENSG00000163395",0.180263607819391,0.478758160064222,0.815213920781453,0.99122426181715,0.579838695587282
"ENSG00000081277",0.178921216688819,0.999438039560235,0.6786362047763,0.43373714418223,0.419042750502481
"ENSG00000133067",0.12457764780293,0.264690432722355,0.56338289206388,0.998989201764221,0.963632293468449
"ENSG00000228288",0.720312665553132,0.841747544416969,0.195450069831879,0.660136377337836,0.992986631701038
"ENSG00000230280",0.995155304771941,0.370021558891333,0.135013018035634,0.364807256180183,0.365832213837708
"ENSG00000143847",0.999555605741759,0.223043102639304,0.107332122155684,0.163132339930868,0.192953103141388
"ENSG00000236035",0.991226241012139,0.191460074234401,0.815030065329837,0.247750177674509,0.331261671076649
"ENSG00000133056",0.711128197482762,0.197507950196673,0.525484615381476,0.647459594578787,0.999547454695152
"ENSG00000186007",0,0.0717713074488144,0.305524656421055,0.0619149248861364,0.993422083885451
"ENSG00000162896",0.99195150296336,0.526900445604631,0,0.151513665055024,0.379848389627204
"ENSG00000182795",0.155695574460893,0.992420302610019,0.281643535797316,0.35672117612017,0.572357464374018
"ENSG00000196352",0.103218583802434,0.495735578645963,0.539083790759012,0.99997200573675,0.932494324784291
"ENSG00000203706",0.422624687055,0.998971272225141,0.582932447418843,0.261439527137088,0.165072558931827
"ENSG00000082497",0.619469665092793,0.999743340244225,0.579364631817867,0.277819443223145,0.155046957116211
"ENSG00000143473",0.183151322653169,0.999692540681281,0.528381152925481,0.445672052523146,0.229266313901722
"ENSG00000234233",0.258853174571086,0.996849575303475,0.380452449709539,0.326188621978121,0.148684126013691
"ENSG00000274895",0.0932759439906929,0.990918130696234,0.168730336500154,0.341933977859457,0.0857236677639407
"ENSG00000162814",0.0898814901956412,0.286457132798603,0.406474955840678,0.3294904791486,0.991248633764929
"ENSG00000225920",0.868387073601442,0.993496073981292,0.18125282180404,0.734621878237649,0.675295373666699
"ENSG00000215817",0.135414767405061,0.143858043612057,0.244956826956646,0.41367320178096,0.99560508613205
"ENSG00000286174",0.687730562278139,0.104373057593395,0.53316920693266,0.990434099058904,0.722339497924528
"ENSG00000162913",0.76331381068944,0.540604906304296,0.115065570162527,0.349772562567343,0.993806623685727
"ENSG00000116574",0.255962235402335,0.196097447258898,0.516444984315005,0.818769760243176,0.99976036615853
"ENSG00000231663",0.195949176517111,0.62450054129233,0.265844834231529,0.0897896050661604,0.990460644324937
"ENSG00000168243",0.121101099066687,0.99705222936587,0.958406304005725,0.693650520223432,0.86254324555958
"ENSG00000174371",0.999715386258238,0.944043432990253,0.806387214911781,0.345583178552018,0.11551804149816
"ENSG00000286747",0.898814901956411,0,0.162589982336271,0.4942357187229,0.991248633764929
"ENSG00000223884",0.0913159486680454,0.291028828931246,0.991108966838917,0.418436204371064,0.251767102328645
"ENSG00000171848",0.58598813993254,0.8591626684415,0.999980175436607,0.329534849982977,0.109093200473973
"ENSG00000150873",0.993093347086379,0.527506965354268,0.834063110024338,0.520073395786486,0.195575470178586
"ENSG00000225649",0.474062619313328,0.159684708227256,0.345111410670312,0.561617121146089,0.998874209836308
"ENSG00000197872",0.0866806893057796,0.138128004294839,0.274399884745797,0.556074539181765,0.995780140850068
"ENSG00000115194",0.747210773558727,0.352800123682136,0.225276242842928,0.0760874851457089,0.991916374031369
"ENSG00000226833",0.540790823458173,0.191503264025689,0.570649744547017,0.99122426181715,0.579838695587282
"ENSG00000276334",0.687730562278139,0.104373057593395,0.53316920693266,0.990434099058904,0.45146218620283
"ENSG00000272054",0.993951456802018,0.0659953465383403,0.337124229053146,0.512389611127398,0.456737079309982
"ENSG00000234690",0.99195150296336,0,0.299063016189793,0.454540995165073,0.607757423403526
"ENSG00000236824",0.999994871741707,0.917368532730251,0.152633663304763,0.204423267270764,0.229055183204514
"ENSG00000115380",0.827767342004603,0.999990130287381,0.711099276789977,0.382372713454725,0.191909831619591
"ENSG00000055813",0.839483495916236,0.990918130696234,0.25309550475023,0.256450483394593,0.171447335527881
"ENSG00000231609",0.995593790998153,0.673062905679454,0.163724251628094,0.414736361229312,0.0831803198084285
"ENSG00000237638",0.991226241012139,0.478650185586003,0.0815030065329837,0.495500355349017,0.910969595460786
"ENSG00000239322",0.196888270135647,0.313746741525818,0.400678358031576,0.631539475301997,0.995207463306416
"ENSG00000288065",0.99195150296336,0.0878167409341051,0.523360278332138,0.303027330110048,0.683727101328967
"ENSG00000135638",0.0898814901956412,0.0954857109328678,0.0812949911681357,0.0823726197871501,0.991248633764929
"ENSG00000204792",0.997687132915333,0.555182647222205,0.214851606218399,0.130619779265984,0.0654933834378916
"ENSG00000230836",0.998131083786463,0.387441341394217,0.156250087921323,0.0527737683019628,0.0705627210475209
"ENSG00000066032",0.148465836745801,0.266915614431072,0.302136067578365,0.481452697128082,0.999722010251
"ENSG00000152292",0,0.104083423548722,0,0.448948025330802,0.990460644324937
"ENSG00000273445",0.195949176517111,0,0,0.718316840529283,0.990460644324937
"ENSG00000287686",0.990357325363679,0.736475120281853,0.179149432977788,0.0907620993355063,0.54610261999942
"ENSG00000233757",0.913159486680454,0.194019219287497,0.991108966838917,0.669497926993702,0.839223674428817
"ENSG00000121152",0.876167680372029,0.918619142926828,0.999840544669575,0.57783892103649,0.161045396967966
"ENSG00000222000",0.62481196310327,0.995654628662961,0.484391005899605,0.490811987109518,0.164063655332626
"ENSG00000273306",0.99195150296336,0.17563348186821,0.523360278332138,0.303027330110048,0.835666457179848
"ENSG00000115604",0.303382412570229,0.184170672393119,0.274399884745797,0.675233369006429,0.995780140850068
"ENSG00000180251",0.377787922704873,0.250839663308366,0.12813650135113,0.995402055996762,0.564199279059792
"ENSG00000169679",0.938981643683122,0.905080021863977,0.999895395284083,0.576973544107605,0.161927499359689
"ENSG00000227992",0.657409488223174,0.99771396154722,0.488426587260429,0.301244125458984,0.194201033774413
"ENSG00000286873",0.308550858036602,0.0819473452610826,0.348843227126182,0.636241349939045,0.992489439274577
"ENSG00000231890",0.996120484803801,0.592608695930389,0.324345514318614,0.146064430001476,0.256330918722143
"ENSG00000121966",0.0914488252580518,0.999712775136403,0.936520045541836,0.516371683548009,0.403955752454214
"ENSG00000144227",0.494866071066704,0.408894558535475,0.994646340276898,0.15117467318655,0.151599411555323
"ENSG00000115919",0.108033753745308,0.383499055374536,0.826986858731539,0.999743444573864,0.60540598464711
"ENSG00000123610",0.108236675750593,0.517434141306728,0.440535065787973,0.94234659363803,0.994730734951666
"ENSG00000153234",0.182664470779992,0.868621877628098,0.999153083911646,0.629759161031018,0.327755309959039
"ENSG00000184611",0.99595949147122,0.308600478286867,0.563008842857532,0.114094392983179,0.53393643839919
"ENSG00000163072",0.617755775280173,0.583354313498987,0.993316870146902,0.754863045961344,0.126163983203923
"ENSG00000152253",0.909753819537902,0.928255784767476,0.999499555159618,0.522860958094011,0.12281603166727
"ENSG00000144362",0.783434037884029,0.192065101707906,0.490563371037646,0.994132343539151,0.387693228480992
"ENSG00000239467",0.23762856613431,0.198349640958924,0.184223649637858,0.933328390185521,0.998347367814449
"ENSG00000204334",0.209882766200053,0.0371615355203594,0.221471115487863,0.609104410682663,0.99659410602886
"ENSG00000235934",0.99195150296336,0.439083704670525,0.448594524284689,0.378784162637561,0.0759696779254408
"ENSG00000226853",0.166046838568606,0.0882000309205341,0.375460404738213,0.68478736631138,0.991916374031369
"ENSG00000218175",0.0731828932405615,0.0777459360541183,0.99287450286487,0.603621498045505,0.47080244170444
"ENSG00000170396",0.939043428095525,0.997593933226608,0.402316746105408,0.294413721970239,0.0908433547329482
"ENSG00000188738",0.719051921565129,0,0.325179964672543,0.823726197871501,0.991248633764929
"ENSG00000064989",0.244863227233395,0.148646142081438,0.632774615679608,0.544988156926593,0.99659410602886
"ENSG00000204253",0.391898353034223,0.208166847097443,0.177229889487686,0.628527235463123,0.990460644324937
"ENSG00000138411",0.196494446365183,0.521865287966977,0.53316920693266,0.990434099058904,0.722339497924528
"ENSG00000082126",0.150398606180387,0.852139429564442,0.997559391295761,0.298640378743589,0.138221277606729
"ENSG00000183671",0.139687189411381,0.098931237567211,0.210571142155856,0.810777223178368,0.998488807935098
"ENSG00000138400",0.964226508164959,0.192065101707906,0.599577453490456,0.994132343539151,0.886155950813697
"ENSG00000229321",0.0932759439906929,0.990918130696234,0.590556177750538,0.427417472324322,0.342894671055763
"ENSG00000138413",0.181842421746734,0.157970276563863,0.239279316720259,0.534432390406389,0.999970927424386
"ENSG00000229127",0.608030332851782,0.0717713074488144,0.244419725136844,0.557234323975228,0.993422083885451
"ENSG00000163449",0.17755715178027,0.606304469396538,0.799150709813516,0.999588381890022,0.963544222608395
"ENSG00000233143",0.104059963986405,0.994934068998683,0.705892322892436,0.524516283210533,0.191269075361774
"ENSG00000213901",0.765445087730147,0.135528587370797,0.173080273567084,0.993789330928072,0.644846832449225
"ENSG00000175084",0.179762980391282,0.668399976530074,0.243884973504407,0.0823726197871501,0.991248633764929
"ENSG00000267034",0.991226241012139,0.191460074234401,0.733527058796854,0.412916962790848,0.579707924384136
"ENSG00000152049",0.205844118396014,0.124959286110189,0.39895618784704,0.997136837369331,0.567532593986993
"ENSG00000144460",0.466379719953464,0.990918130696234,0.421825841250384,0.256450483394593,0.0857236677639407
"ENSG00000241635",0.992566015627625,0.0811118245760768,0.345286483083291,0.419836230202733,0.631523694810296
"ENSG00000123485",0.999910763590545,0.974627569095506,0.850505991831827,0.530003169037236,0.138137449236768
"ENSG00000144481",0.587847529551334,0.520417117743608,0.354459778975372,0.179579210132321,0.990460644324937
"ENSG00000280744",0.995784557732161,0.643922660120413,0.156635813302115,0.0793560716889739,0.0397895147309
"ENSG00000144476",0.138981308555078,0.996616999984236,0.879929667259592,0.732380639859243,0.447049416343263
"ENSG00000227252",0.587847529551334,0.62450054129233,0.177229889487686,0.808106445595444,0.990460644324937
"ENSG00000227744",0,0.302509170302292,0.309061702586619,0.678510206630664,0.994454943021487
"ENSG00000218416",0.990357325363679,0.105210731468836,0.537448298933365,0.272286298006519,0.54610261999942
"ENSG00000178623",0.216473351501187,0.287463411837071,0.195793362572433,0.54556908052728,0.994730734951666
"ENSG00000130294",0.216854238988549,0.537542520100252,0.130758575578978,0.231860794641699,0.996480975743939
"ENSG00000176720",0.431408509734415,0.992999274456854,0,0.263578548953322,0.264319095769572
"ENSG00000204099",0.0217159915392433,0.207630091312573,0.35354580857364,0.537348501706802,0.997885609209372
"ENSG00000233806",0.293923764775667,0.312250270646165,0,0.269368815198481,0.990460644324937
"ENSG00000134115",0.288125066221253,0.153045008075813,0.130300046554586,0.264054550935134,0.992986631701038
"ENSG00000150995",0.192419583916504,0.5570929742989,0.718462432260742,0.999931373441725,0.63869663869619
"ENSG00000235978",0.311391148921786,0.992420302610019,0.140821767898658,0.642098117016305,0.286178732187009
"ENSG00000272498",0.196494446365183,0.626238345560372,0.0888615344887767,0.990434099058904,0.180584874481132
"ENSG00000228956",0.821843538012408,0.77607687714999,0.991108966838917,0.167374481748426,0.50353420465729
"ENSG00000229589",0.449407450978206,0.572914265597207,0.162589982336271,0.988471437445801,0.991248633764929
"ENSG00000280435",0.999055595546053,0.381260907843265,0.271961638913929,0.168895721135722,0.16045602473102
"ENSG00000163808",0.829955497905063,0.988436855496629,0.999574688819035,0.632515112617506,0.196710877963407
"ENSG00000163823",0.873218964081586,0.993927035841899,0.789799188001266,0.400134296631354,0
"ENSG00000283646",0.991226241012139,0.0957300371172005,0.0815030065329837,0.330333570232678,0.0828154177691623
"ENSG00000227398",0.437464429823266,0.194891333229624,0.421200149250192,0.866499805493514,0.998626000270318
"ENSG00000224424",0.48706504087767,0.344956094204485,0.0978966812862163,0.347180323971906,0.994730734951666
"ENSG00000283189",0.745222351315777,0.143943250088257,0.306377392237901,0.993403724566316,0.435835215626262
"ENSG00000185614",0.993951456802018,0.329976732691701,0.674248458106291,0.512389611127398,0.171276404741243
"ENSG00000164076",0.38165690534472,0.202726839864111,0.17259835524379,0.291477135472786,0.993806623685727
"ENSG00000164078",0.137279061173372,0.583354313498987,0.993316870146902,0.503242030640896,0.315409958009807
"ENSG00000001617",0.0548133979066456,0.0873466203614864,0.223096502968256,0.594437826664197,0.99911051000114
"ENSG00000007402",0.496520813818557,0.767242899264302,0.163304551304431,0.289571241246672,0.99560508613205
"ENSG00000114737",0.309325260086531,0.27384339000691,0.233145836739024,0.1889890935587,0.994980392828224
"ENSG00000273356",0.278952827523327,0.0987819590545323,0.392473029895798,0.340864771305921,0.996982176381302
"ENSG00000285399",0.650089992062935,0.613887908794444,0.130663561165598,0.992967065615557,0.597454135675394
"ENSG00000213300",0.0932759439906929,0.990918130696234,0.928016850750845,0.854834944648643,0.342894671055763
"ENSG00000241634",0.997144482879308,0.623128035157716,0.82230776532719,0.537553611082684,0.134765978655385
"ENSG00000242242",0.392988892730365,0.313119172780186,0.177723068977553,0.990434099058904,0.541754623443396
"ENSG00000121577",0.498140515705818,0.441000154602671,0.150184161895285,0.380437425728545,0.991916374031369
"ENSG00000051341",0.999808372139154,0.936697136434355,0.993300787421188,0.708856329371371,0.191729974080232
"ENSG00000272758",0.0677474864832525,0.359858125220643,0.367652870685481,0.993403724566316,0.435835215626262
"ENSG00000173702",0,0.0957516320128444,0.896735312859599,0.99122426181715,0.828340993696117
"ENSG00000163884",0.202676777617261,0.502399152141701,0.061104931284211,0.247659699544546,0.993422083885451
"ENSG00000239620",0.991226241012139,0.382920148468802,0.65202405226387,0.330333570232678,0.165630835538325
"ENSG00000073111",0.811411829866446,0.999866997291566,0.883394021877041,0.27541664608669,0.198354961746379
"ENSG00000206417",0.948464810765535,0.503801375308901,0.919132176713703,0.993403724566316,0.186786520982684
"ENSG00000014257",0.151454786500757,0.938572702066961,0.228310180144818,0.0694009829844582,0.99754225202201
"ENSG00000091513",0.993550821131285,0.0703666619212744,0.239636155128719,0.182109539684127,0.121747461497321
"ENSG00000174640",0.62617243898748,0.997822583489835,0.627034063877918,0.184455258462614,0.143868278963907
"ENSG00000114019",0.800710535721456,0.99995231702094,0.480596991868481,0.361747419769072,0.155277300607868
"ENSG00000174564",0.0928466206014447,0.140908172632112,0.0719801645988642,0.482176879546304,0.999569520572879
"ENSG00000248932",0.203345572676928,0.108012208797631,0.214572981029569,0.465894243271268,0.996700189002759
"ENSG00000181804",0,0.156873370762909,0.267118905354384,0.405989662694141,0.995207463306416
"ENSG00000279320",0.179762980391282,0.477428554664339,0.812949911681357,0.823726197871501,0.991248633764929
"ENSG00000243486",0.435052480508827,0.998305633971968,0.70828440283515,0.55819031795055,0.175924132091387
"ENSG00000174899",0.587847529551334,0.520417117743608,0.177229889487686,0.538737630396962,0.990460644324937
"ENSG00000180044",0,0.238957482277479,0.474703923587607,0.996349882403712,0.723521844546776
"ENSG00000184378",0.506096001571687,0.179217235217794,0.991787275573984,0.386513150283779,0.0775198185070437
"ENSG00000263826",0.547895692008272,0.194019219287497,0.991108966838917,0.585810686119489,0.755301306985935
"ENSG00000073282",0.996534706754343,0.642763845609421,0.25752411793414,0.358789476795854,0.0981265982672062
"ENSG00000233058",0.113901754551456,0.423512838423209,0.360571986351055,0.782896392266151,0.994454943021487
"ENSG00000176945",0.229707052452621,0.177476049342022,0.302200480529678,0.842067555974914,0.997966766584011
"ENSG00000145113",0.0987596746442095,0.104917461029795,0.0595500205177085,0.377121266016637,0.998397367318183
"ENSG00000213123",0.22930926983122,0.194885586393117,0.995534632554441,0.798578883974601,0.674376893203323
"ENSG00000286909",0.832547899350219,0,0.301205393802019,0.991893846486531,0.918166761563982
"ENSG00000251595",0.927842669548093,0.179217235217794,0.991787275573984,0.773026300567559,0.930237822084524
"ENSG00000272588",0.516983269405639,0.274608903969806,0.140278549773456,0.994966360795615,0.332587268388587
"ENSG00000159674",0.10153211925238,0.107862770946852,0.159613839596022,0.361122359659195,0.999764625312978
"ENSG00000249784",0.597221671492137,0.52871597703094,0.990308524481565,0.820992958072704,0.18295546868092
"ENSG00000185818",0.257468679823948,0.151956759224622,0.215622548449322,0.288394647792847,0.999071533503895
"ENSG00000170891",0.18028890513694,0.44690365687776,0.706617880744725,0.605833167748541,0.994148686848504
"ENSG00000201496",0.990357325363679,0.946896583219526,0.358298865955577,0.363048397342025,0.182034206666473
"ENSG00000251580",0.424799991577364,0.376072325085608,0.170763679983681,0.32442616119312,0.997702171619505
"ENSG00000163995",0.166046838568606,0.0882000309205341,0.0750920809476427,0.304349940582836,0.991916374031369
"ENSG00000287778",0.407438072371581,0.128249580450504,0.24567664542064,0.484036935839066,0.998530723815832
"ENSG00000246095",0.993093347086379,0.150716275815505,0.641587007711029,0.390055046839865,0.586726410535759
"ENSG00000205794",0,0.342118213752042,0.509729357031471,0.996080563056265,0.517937330749686
"ENSG00000249241",0.0773528073490253,0.821758494023392,0.909521472057971,0.992468496628742,0.568718241732946
"ENSG00000174343",0.0452838136579059,0.418013559424105,0.704031207020859,0.775614767470644,0.999940417754087
"ENSG00000109132",0,0.376090685630181,0.996170099058809,0.288392889134854,0.0723007884985346
"ENSG00000169019",0.183995153176399,0.325779126325285,0.998507099953302,0.716651356577698,0.915945398054421
"ENSG00000074966",0.998649526089504,0.589398080145243,0.338717700218908,0.127113951094772,0.420654592960668
"ENSG00000157404",0.462043251216616,0.6418836624829,0.996539452031577,0.22800792022738,0.130656301870918
"ENSG00000081051",0.601191050954844,0.993496073981292,0.845846501752186,0.24487395941255,0
"ENSG00000169435",0.293923764775667,0.104083423548722,0.354459778975372,0.269368815198481,0.990460644324937
"ENSG00000174792",0,0.99619573371138,0.212036237104468,0.035807823846492,0
"ENSG00000251442",0.51228025268393,0.855205296595301,0.99287450286487,0.603621498045505,0
"ENSG00000138641",0.990357325363679,0.841685851750689,0.627023015422259,0.816858894019557,0.0910171033332367
"ENSG00000138778",0.799276890669018,0.812894700691109,0.988448718450494,0.999815587480955,0.160141438138977
"ENSG00000188517",0.254599141440746,0.991736932987972,0.6908308343505,0.622211854903148,0.155990003281938
"ENSG00000174599",0.482464243321752,0.153763943520486,0.458192478007774,0.552697830075099,0.997651228701569
"ENSG00000145386",0.766689353604336,0.999920585981308,0.833611210582184,0.47016991772826,0.126680385146701
"ENSG00000224786",0.0979745882585557,0.416333694194887,0.620304613206902,0.269368815198481,0.990460644324937
"ENSG00000142731",0.852970235695628,0.999571907379399,0.890786628309746,0.539945044341114,0.173752752785306
"ENSG00000250033",0,0.319216897769828,0.543552215957481,0.936287622884108,0.994148686848504
"ENSG00000179967",0.7955568303659,0.998826365498616,0.512411248884645,0.364547250853093,0.166168853637763
"ENSG00000109424",0.99195150296336,0.17563348186821,0.598126032379586,0.454540995165073,0.0759696779254408
"ENSG00000121211",0.593080059849805,0.997593933226608,0.782282561871627,0.452944187646522,0.136265032099422
"ENSG00000145423",0.414745986441212,0.305034857627295,0.0865672493979014,0.555526850818193,0.996893692577456
"ENSG00000185149",0.154275429018301,0,0.348843227126182,0.706934833265606,0.992489439274577
"ENSG00000164116",0.195949176517111,0.104083423548722,0.177229889487686,0.179579210132321,0.990460644324937
"ENSG00000151790",0.228439983899461,0.182012622014728,0.258271008206653,0.994439450332081,0.787289537606475
"ENSG00000248429",0.994619901406377,0.763125759901294,0.499779184076994,0.151921244283163,0.152348080208246
