"","0 h","6 h","12 h","24 h","48 h"
"ENSG00000113368",0.820356979440923,0.972210559807499,1,0.448982729989549,0.128641195985303
"ENSG00000270021",0.544050123050901,0.481643594151535,0.0820127144683808,0.332399428281823,1
"ENSG00000250159",0.172288003927622,0.79313160977316,0.83108853534049,1,0.527794519377102
"ENSG00000112984",0.743623140028191,0.712380066163214,1,0.583571376967916,0.10521772602498
"ENSG00000158402",0.62819403491451,0.516093821768797,1,0.752265655770752,0.177048182276666
"ENSG00000170482",0.671481451205091,0.713349140151008,0.151833482417974,1,0.92567038783061
"ENSG00000182700",0.354265196405238,0.188177032133623,0.732392612926935,0.753696378080877,1
"ENSG00000113070",0.123349876665648,1,0.395624460620925,0.323901967715395,0.276572592708716
"ENSG00000248449",0.847177450801512,1,0.170276767851246,0.517601758309553,0.951602676540804
"ENSG00000113578",0.156884713111391,1,0.189196408723607,0.335482621126562,0.288364447436607
"ENSG00000178776",0.345506719202981,0.880918764743291,1,0.443299404293479,0.127012826415869
"ENSG00000155846",1,0.314770732406031,0.133995357320671,0.101828677848592,0.6126886461565
"ENSG00000182578",0.221484300863141,1,0.600976827710281,0.253726352112526,0.152663530995851
"ENSG00000086570",0.218231471641654,0.463676941098155,0.197383527143366,1,0.869101641907628
"ENSG00000271795",0.0989182041910728,0.315257625262823,0.626278910485817,0.543926337188437,1
"ENSG00000113263",0.0553710752157851,1,0.350569816164331,0.253726352112526,0.152663530995851
"ENSG00000229119",0,0.16513494656624,0.140593224802938,0.284913795670134,1
"ENSG00000204767",1,0.752116090795823,0.377079153958604,0.294041311827923,0.161559109865475
"ENSG00000120129",0.0864860764650163,1,0.81960536125282,0.627010059970281,0.555320377651711
"ENSG00000113749",0.247990308683698,0.122944643472996,0.0747664875543055,1,0.622957470598125
"ENSG00000160867",0.604500136723223,0.128438291773743,0.364500953192803,0.369332698090914,1
"ENSG00000213347",0.927046032021857,1,0.748185798134264,0.421531734986946,0.108136667788728
"ENSG00000198939",0.167400037861816,0,0.0757040441246592,0.153415120745457,1
"ENSG00000272277",1,0.12498249669063,0.106408077872298,0.10781860007498,0.216243051584647
"ENSG00000124491",0.0629513860504773,0.356674570075504,0.917327289608594,1,0.996381320234337
"ENSG00000096696",0.195109676726389,0.690916678230032,1,0.417222968746803,0.537936676584856
"ENSG00000078401",0.44429750753146,1,0.149843555709097,0.0931683164957195,0.0207622402154357
"ENSG00000180573",0.177052646680072,0.275746664329409,0.394904824170023,0.622264332565497,1
"ENSG00000274290",0.343610604032148,0.182517572520582,0.466177534872901,0.839745924080394,1
"ENSG00000276966",0.27202506152545,0.096328718830307,0.492076286810285,0.747898713634101,1
"ENSG00000196747",0.0989182041910728,0.210171750175215,0.0894684157836881,0.0906543895314062,1
"ENSG00000187987",0.414608063043577,0.195759725498509,1,0.759941835931678,0.931427393716372
"ENSG00000237988",1,0.749894980143781,0.159612116808447,0.26954650018745,0.270303814480809
"ENSG00000227766",0.392211782778478,1,0.177371633178382,0.071889133098549,0.0360455559295759
"ENSG00000137411",1,0.0817193247592581,0.487021587184748,0.140993553944205,0.424169062723731
"ENSG00000204542",0.362041645641672,1,0.130982129116343,0.265436799133104,0.13309128343228
"ENSG00000137310",0.889161939367118,1,0.934829130319697,0.269584249119559,0.174493259386356
"ENSG00000213760",0.779398113005909,0.413997268837639,0.140988233673833,1,0.931180330615316
"ENSG00000241106",0.130073117817593,0.276366671292013,1,0.834445937493607,0.597707418427618
"ENSG00000237649",0.795324458808387,0.854515205037089,1,0.516291092894546,0.160582973997175
"ENSG00000124772",0.158269126705717,0.27322327522778,0.339979979978015,0.924674773220343,1
"ENSG00000164530",0.149054828233123,0.21113143853218,0.20222313156587,0.446234848926282,1
"ENSG00000172738",0.687879126719177,1,0.523928516465373,0.530873598266208,0.19963692514842
"ENSG00000287825",1,0.096577383806396,0.246673271431236,0,0.334193806994454
"ENSG00000231881",0.69242742933751,0.105085875087608,0.447342078918441,0.634580726719843,1
"ENSG00000178233",0.136012530762725,0.14449307824546,0.184528607553857,0.560924035225576,1
"ENSG00000172348",0.599014359152584,1,0.361193143926886,0.182990520614488,0.419439196271429
"ENSG00000220773",0,0.154125950128491,0.131220343149409,0.664798856563645,1
"ENSG00000272316",0.494591020955364,0.315257625262823,0.894684157836881,0.181308779062812,1
"ENSG00000135298",0.777214461501287,0.0825674732831202,0.421779674408815,0.641056040257801,1
"ENSG00000270362",0.156884713111391,1,0.567589226170821,0.575113064788392,0.576728894873215
"ENSG00000112742",1,0.835604320759687,0.972393185931829,0.869367368193514,0.170729444877602
"ENSG00000218418",0.198392246946959,0.421524491907414,0.448598925325833,1,0.911645078924085
"ENSG00000186231",0.340031326906813,0.0722465391227302,0.615095358512856,0.934873392042626,1
"ENSG00000272476",0.387597526510496,1,0.600976827710281,0.405962163380041,0.152663530995851
"ENSG00000185250",0.195300044172118,0.177837634763644,0.353285539248409,0.536952922609098,1
"ENSG00000146352",0.148377306286609,0.210171750175215,0.313139455242908,0.58925353195414,1
"ENSG00000236548",0.585900132516354,0.177837634763644,0.605632352997273,0.690368043354555,1
"ENSG00000118523",0.653112763195194,1,0.202279836202877,0.151380488076372,0.15859711701547
"ENSG00000112299",1,0.849880977496285,0.814021795723079,0.733166480509864,0.091903296923475
"ENSG00000232310",0.0784423565556956,1,0.709486532713526,0.359445665492745,0.360455559295759
"ENSG00000118513",0.690292737690121,1,0.54866958529846,0.134193048450625,0.0576728894873215
"ENSG00000234084",1,0.187473745035945,0.372428272553043,0.48518370033741,0.216243051584647
"ENSG00000146410",1,0.919647326395233,0.75597380697334,0.57449612278758,0.150886009874362
"ENSG00000260418",0.130073117817593,0.345458339115016,1,0.417222968746803,0.896561127641428
"ENSG00000135525",0.193041736836282,1,0.779880899631196,0.753150995977767,0.77892193516568
"ENSG00000259828",0.498339676942066,1,0.350569816164331,0.355216892957536,0.101775687330567
"ENSG00000233452",0.0382862230950271,0.183030371486114,0.294343856266424,1,0.756505477773846
"ENSG00000111981",0.341364783090761,0.135993485407492,0.192971092866778,0.645245949017656,1
"ENSG00000112029",0.887646999124308,1,0.721957317374049,0.407770189642126,0.176717404842386
"ENSG00000164694",0.587546269804454,0.178337285037752,0.986917635716832,1,0.617113591887073
"ENSG00000251988",0.941308278668347,1,0.425691919628116,0.172533919436518,0.432546671154911
"ENSG00000175003",0.544050123050901,0.0825674732831202,0.843559348817631,0.783512938092868,1
"ENSG00000185345",0.483600109378578,0.642191458868713,0.164025428936762,0.609398951850008,1
"ENSG00000112541",0.0394394225858412,0.379879903550296,0.637334762342436,1,0.809496895381989
"ENSG00000261420",1,0.318705366561107,0.27134059857436,0,0.3676131876939
"ENSG00000229214",0.537890444953341,1,0.912196970631677,0.492954055532907,0.185377144780676
"ENSG00000249852",1,0.177058536978393,0.226117165478633,0.305486033545777,0.229758242308687
"ENSG00000239857",0.0899256401737026,0.124192397830809,0.666946372205675,0.659304651137499,1
"ENSG00000164849",1,0.193154767612792,0.246673271431236,0.499886236711271,0.334193806994454
"ENSG00000236039",0.192557180860283,0.272751141822444,0.580539785715784,1,0.471910393795997
"ENSG00000136244",0.131959104486217,1,0.652462381486084,0.640955448373979,0.408291717632206
"ENSG00000122585",0.362700082033934,0.385314875321228,0.0820127144683808,0,1
"ENSG00000231952",1,0.318705366561107,0.361787464765813,0.183291620127466,0.18380659384695
"ENSG00000164619",0.183669908032848,1,0.955211136726504,0.273529384472528,0.0843993504692509
"ENSG00000011426",1,0.899528547161583,0.861543013526629,0.468974790192134,0.134442567247071
"ENSG00000136250",1,0.531175610935178,0.180893732382906,0.366583240254932,0.643323078464325
"ENSG00000259826",0.197836408382146,0.735601125613253,0.715747326269505,0.634580726719843,1
"ENSG00000235314",1,0.163438649518516,0.069574512454964,0.352483884860511,0.565558750298307
"ENSG00000058404",0,0.192657437660614,0.246038143405142,0.58169899949319,1
"ENSG00000136275",1,0.106235122187036,0.27134059857436,0.091645810063733,0
"ENSG00000225507",0.816075184576351,0.14449307824546,0.676604894364141,0.934873392042626,1
"ENSG00000205628",0.0672363056191677,1,0.608131313754451,0.677811826357748,0.679716197529146
"ENSG00000176826",1,0,0.164448847620824,0.499886236711271,0.417742258743068
"ENSG00000236529",0.814668474752291,0.123637721367479,1,0.693280271376267,0.909144441713588
"ENSG00000273448",1,0.151764460267194,0.775258853069599,0.91645810063733,0.919032969234749
"ENSG00000272843",1,0.0817193247592581,0.556596099639712,0.352483884860511,0.424169062723731
"ENSG00000009950",0.510046990360219,0.252862886929556,0.153773839628214,0.654411374429838,1
"ENSG00000146722",1,0.48288691903198,0.246673271431236,0.999772473422542,0.0835484517486136
"ENSG00000265479",0.976171548248656,1,0.157663673936339,0.255605806572619,0.160202470798115
"ENSG00000135205",0.606198532337929,0.154558980366052,0.460561563334522,1,0.713109039513951
"ENSG00000237819",0.470654139334174,1,0.681107071404985,0.431334798591294,0.173018668461964
"ENSG00000231170",0.167400037861816,0.177837634763644,0.0757040441246592,0.690368043354555,1
"ENSG00000004799",0.0837000189309078,0.0601509646994677,0.220432363774743,0.340671812243587,1
"ENSG00000231764",0.261877765969985,0.139103082329447,0.552673876001426,1,0.441236218199257
"ENSG00000226744",0.362700082033934,0,0.393661029448228,0.465359199594552,1
"ENSG00000244219",0.0837000189309078,0.355675269527287,0.454224264747955,0.690368043354555,1
"ENSG00000166508",0.705895914666477,1,0.823611260230113,0.353009777172578,0.193148785379794
"ENSG00000207547",0.771872788508045,1,0.408664242842991,0.258800879154776,0.138414934769572
"ENSG00000166924",0.78585017774019,0.321095729434356,0.109350285957841,0.609398951850008,1
"ENSG00000167011",0.0906750205084834,0.192657437660614,0.246038143405142,0.166199714140911,1
"ENSG00000105808",0,0,0.131220343149409,0.531839085250916,1
"ENSG00000128606",0.745202387279108,1,0.756163278286785,0.457820268680233,0.199199124873972
"ENSG00000233705",0.136394669776034,0,0.30841176116151,1,0.814782789288401
"ENSG00000164604",0.148377306286609,0,0.536810494702129,0.815889505782655,1
"ENSG00000135269",1,0.657645994491173,0.172279745126578,0.392767757415999,0.437634747254643
"ENSG00000243243",1,0.694614260453694,0.417447074729784,0.105745165458153,0.0706948437872884
"ENSG00000237870",1,0.963985367993471,0.334988393301679,0.339428926161974,0.0680765162396111
"ENSG00000235427",1,0.48288691903198,0.328897695241648,0.249943118355635,0.167096903497227
"ENSG00000002745",0.36854050048318,0.0978798627492545,1,0.337751927080746,0.169350435221159
"ENSG00000164675",0.503611088403818,0,0.303666964835948,1,0.617113591887073
"ENSG00000128594",0.155879622601182,0.482396817602118,0.588472627508173,1,0.921837384154293
"ENSG00000229413",1,0.413136586282916,0.401986071962014,0.610972067091553,0.153172161539125
"ENSG00000135253",0.418500094654539,0.207477240557584,0.176642769624205,0.255691867909094,1
"ENSG00000128510",0.994276812315447,1,0.964516878235365,0.269035942172197,0.131376887238915
"ENSG00000106484",0.982209678781843,1,0.533547767073673,0.180030803328802,0.120181266036921
"ENSG00000285106",1,0.44945628617592,0.52180884341223,0.140993553944205,0.318126797042798
"ENSG00000273319",0.192557180860283,0.409126712733666,0.290269892857892,1,0.353932795346998
"ENSG00000232053",0.0604500136723223,0,0.164025428936762,0.498599142422734,1
"ENSG00000181072",1,0.419999320274327,0.441717253493144,0.191816811761302,0
"ENSG00000170356",0.181350041016967,0,0.246038143405142,0.332399428281823,1
"ENSG00000196511",0.362700082033934,0.115594462596368,0.459271201022932,0.565079028079098,1
"ENSG00000281189",0.829216126087154,0.587279176495527,1,0.591065872391305,0.0846752176105793
"ENSG00000181444",0.631098142739045,0.177244842647765,0.164025428936762,0.465359199594552,1
"ENSG00000261305",0.395672816764291,0.525429375438038,0.357873663134752,0.181308779062812,1
"ENSG00000055118",0.0680062653813626,0.14449307824546,0.123019071702571,0.249299571211367,1
"ENSG00000261455",0.204018796144088,0.14449307824546,0.205031786170952,0.498599142422734,1
"ENSG00000164778",0.128371453906856,0.631873478555329,0.797274639049676,1,0.56235988594023
"ENSG00000164690",0.0890263837719655,0.13661163761389,0.134202623675532,0.44420650870389,1
"ENSG00000182648",0.181350041016967,0.231188925192737,0.229635600511466,0.631558913735463,1
"ENSG00000146918",0.819417749219402,0.810474312822352,1,0.571365997007164,0.192665787803132
"ENSG00000228459",1,0.64921463558744,0.251241294976259,0.509143389242961,0.102114774359417
"ENSG00000287171",0.256720439636822,1,0.309594123365902,0.0784245088347807,0.157289698601786
"ENSG00000231066",0.564784967201008,1,0.681107071404985,0,0.0865093342309822
"ENSG00000285602",0.0850478078038107,0.813155782839961,1,0.77942752403249,0.234485217998527
"ENSG00000288546",1,0.193154767612792,0.246673271431236,0.91645810063733,0.835484517486136
"ENSG00000004848",1,0.429461132245463,0.384880281665758,0.272987519338779,0.195538929624415
"ENSG00000008056",0.197836408382146,0.367800562806626,0.134202623675532,0.362617558125625,1
"ENSG00000267064",0.0855734798789407,1,0.464391185048854,0.627396070678246,0.707803643708036
"ENSG00000101945",0.741791850037556,1,0.583012846447202,0.398515846524565,0.152801813179724
"ENSG00000270497",0.297588370420438,0,0.538318710390999,1,0.820480571031677
"ENSG00000130054",0.395672816764291,0.42034350035043,0.178936831567376,0.181308779062812,1
"ENSG00000090889",0.657498990579246,0.689436565380353,1,0.608648074250907,0.188070406209616
"ENSG00000186871",0.916984657600328,0.86839385339623,1,0.494622490369433,0.14446956559151
"ENSG00000125931",0.362700082033934,0.192657437660614,0.410063572341904,0.914098427775012,1
"ENSG00000147145",1,0.62491248345315,0.851264622978383,0.70082090048737,0.0540607628961617
"ENSG00000133134",0.161837694831597,0.285328103877112,0.249152550283688,0.605892628766867,1
"ENSG00000279894",0.272789339552068,0,0.41121568154868,1,0
"ENSG00000229939",0.939778276232108,0.998374600042396,1,0.405302312496895,0.101610261132695
"ENSG00000268104",0,0.313215560797615,1,0.607953468745342,0.338700870442317
"ENSG00000171388",1,0.242584137277483,0.121070608287772,0.0505134386178056,0.0361824003635728
"ENSG00000196972",0.445131918859828,0.472886437894234,0.134202623675532,0.362617558125625,1
"ENSG00000226031",0.301533136758965,0.213556064180192,1,0.36845664772445,0.0923729646660865
"ENSG00000189326",0.122846833494393,0.652532418328364,1,0.731795842008282,0.338700870442317
"ENSG00000287796",0.0806000182297631,0.128438291773743,0.218700571915682,0.664798856563645,1
"ENSG00000219507",0,0.192657437660614,0.0820127144683808,0.207749642676139,1
"ENSG00000198930",1,0.708234147913571,0.0669976786603357,0.441257604010566,0.272306064958444
"ENSG00000183479",0.336181528095838,1,0.729757576505341,0.308096284708067,0.123584763187117
"ENSG00000182492",0.924885209186531,0.635769544280026,0.0984152573620569,0.598318970907281,1
"ENSG00000285018",1,0.676041686644772,0,0.249943118355635,0.167096903497227
"ENSG00000155961",0.191340389827991,0.324134354559137,0.477088146175909,1,0.822208808148121
"ENSG00000180190",0.169260038282502,0.154125950128491,0.393661029448228,0.753438704105465,1
"ENSG00000275591",0.698287264073393,0.432732024786178,1,0.373304761510298,0.133697712016704
"ENSG00000284606",1,0.212470244374071,0.361787464765813,0.366583240254932,0.091903296923475
"ENSG00000248538",0.136012530762725,0.650218852104572,0.307547679256428,0.498599142422734,1
"ENSG00000280273",0.564784967201008,1,0.113517845234164,0.575113064788392,0.0576728894873215
"ENSG00000255394",0.816075184576351,0.192657437660614,0.656101715747046,0.914098427775012,1
"ENSG00000269899",1,0.73036646503587,0.395705039587608,0.171835893869499,0.689274726926062
"ENSG00000250305",0.167400037861816,0.400134678218198,0.719188419184262,0.92049072447274,1
"ENSG00000038945",1,0.177058536978393,0.512532241751568,0.794263687219019,0.827129672311275
"ENSG00000187229",0.829216126087154,0.978798627492546,1,0.337751927080746,0.169350435221159
"ENSG00000253775",0.151125034180806,0.160547864717178,0.109350285957841,0.637098904206827,1
"ENSG00000036565",0.0141679719544505,0.0521780560330829,0.117038977939252,0.414633661841128,1
"ENSG00000158806",0.585900132516354,0.266756452145465,0.113556066186989,0.306830241490913,1
"ENSG00000168481",0.233164338450386,0.0412837366415601,0.105444918602204,0.3205280201289,1
"ENSG00000254064",0.552810750724769,0.195759725498509,1,0.759941835931678,0.846752176105793
"ENSG00000179388",0.15107416818134,1,0.693720165319892,0.75616717777733,0.405846259355225
"ENSG00000253930",0.290160065627147,0.154125950128491,0.787322058896455,0.664798856563645,1
"ENSG00000159167",0.100784795454132,0.284953186419844,0.452571362824165,0.698442826307956,1
"ENSG00000272163",0.704064865124695,0,0.347347967160201,0.175976167913906,1
"ENSG00000104722",1,0.408596623796291,0.069574512454964,0.775464546693125,0.706948437872884
"ENSG00000184661",0.820806226228258,0.6718569077961,1,0.542595387926877,0.183434345655373
"ENSG00000228451",1,0.167739666611109,0.190414455139902,0.43411173188084,0.290220937653079
"ENSG00000171320",0.756925489453915,0.84929603985507,1,0.545599266822743,0.171955826532253
"ENSG00000168078",0.809944860753442,1,0.900596777941563,0.673893838922154,0.15358800049266
"ENSG00000168079",0.00643846299468522,0.0889188173818218,0.302816176498637,0.926391306039873,1
"ENSG00000254034",0,0.105085875087608,0.0894684157836881,0.271963168594218,1
"ENSG00000251191",0,0.0889188173818218,0.378520220623296,0.46024536223637,1
"ENSG00000271869",0.346213714668755,0.998315813332272,0.178936831567376,0.997198284845468,1
"ENSG00000172733",0.395672816764291,0.262714687719019,0.134202623675532,0.317290363359922,1
"ENSG00000169495",0.282392483600504,1,0.170276767851246,0.776402637464329,0.432546671154911
"ENSG00000253802",0,0.355675269527287,0.454224264747955,0.767075603727283,1
"ENSG00000104738",0.887512532527221,0.989832357475189,1,0.391945759016883,0.194906955445442
"ENSG00000019549",0.368338022087614,1,0.473813614890424,0.180035394194627,0.2557667272916
"ENSG00000167912",0.890263837719655,0.840687000700861,0.447342078918441,0.0906543895314062,1
"ENSG00000185697",1,0.829905142555133,0.870454455825439,0.457445752796753,0.196374566075801
"ENSG00000246528",1,0.141646829582714,0.180893732382906,0.610972067091553,0.55141978154085
"ENSG00000104435",0.157816066228505,0.132360071675231,0.202840606776759,0.327324627850039,1
"ENSG00000253500",0,0.231188925192737,0.459271201022932,0.465359199594552,1
"ENSG00000279331",1,0.289732151419188,0.41112211905206,0.333257491140847,0.167096903497227
"ENSG00000104413",0.167400037861816,0.266756452145465,0.0757040441246592,0.728721823540919,1
"ENSG00000175305",0.753046622934678,1,0.851383839256232,0.272421978057659,0.191231159879013
"ENSG00000156466",0.0925876995411489,1,0.139571121189546,0.0707106227198843,0.0709092903532641
"ENSG00000156509",1,0.676041686644772,0.805799353342038,0.766492229623949,0.167096903497227
"ENSG00000261087",0.160014742073794,0.169991856759365,0.607858942530352,0.87988083956953,1
"ENSG00000104490",0.296754612573218,0.157628812631411,0.626278910485817,0.679907921485546,1
"ENSG00000147655",0.176899440231926,0.563788009435706,1,0.0810604624993789,0.040644104453078
"ENSG00000136982",0.817857001072261,0.78840218214468,1,0.430286701623416,0.194868993953114
"ENSG00000156802",0.905327751186941,0.99298411484751,1,0.417294953385994,0.187758091223458
"ENSG00000244791",0,0,0,0.132959771312729,1
"ENSG00000246228",0.282392483600504,1,0.766245455330608,0.258800879154776,0
"ENSG00000253720",0.574293346425407,0.610101238287046,0.103886066917561,1,0.580573971314812
"ENSG00000288096",0.140400031755071,0.85763633539241,0.412709143776368,0.38601223929502,1
"ENSG00000261587",0.157945928778505,0.503382151281881,1,0.868504955350489,0.2903150318077
"ENSG00000287759",0.545578679104136,0.144899044093174,0.431776465626114,1,0.438729194232216
"ENSG00000286162",0.823644743834804,1,0.567589226170821,0.179722832746372,0.108136667788728
"ENSG00000197646",0.497807262757299,1,0.646724262511945,0.406450098672565,0.158045899075833
"ENSG00000229057",0.0839351814006364,0.535011855113256,0.379583706044935,1,0.848531188844726
"ENSG00000231381",1,0.193154767612792,0.904468661914532,0.666514982281694,0.417742258743068
"ENSG00000173068",0.588317674167717,1,0.480515878974161,0.212399711427531,0.157289698601786
"ENSG00000171855",0.57767154258085,0.136375570911222,0.580539785715784,1,0.471910393795997
"ENSG00000107159",1,0.354117073956785,0.461101670779958,0.197667433470797,0.198222797285926
"ENSG00000277049",1,0.95611609968332,0.452234330957266,0.183291620127466,0.091903296923475
"ENSG00000204805",0.192017690488553,0.271986970814984,0.463130622880268,0.938539562207499,1
"ENSG00000215548",1,0.326877299037033,0.069574512454964,0.422980661832614,0.494863906511019
"ENSG00000204778",0.60306627351793,0.106778032090096,1,0.460570809655562,0.646610752662605
"ENSG00000119138",0.166376160655596,0.353499835125141,0.648524050095658,1,0.576693129260569
"ENSG00000225434",1,0.245157974277774,0.139149024909928,0.281987107888409,0.353474218936442
"ENSG00000224546",0.564503135195671,0.591009282447598,0.192390728677705,0.734777683570345,1
"ENSG00000165244",0.98173256057435,1,0.736473137025329,0.222282963691219,0.106146422369303
"ENSG00000136928",0.820520933175506,1,0.862685394644588,0.362626600585601,0.122491092716435
"ENSG00000119508",0.0312282367330731,1,0.859453828253921,0.515148669407612,0.172198674772571
"ENSG00000136824",0.804699002877611,0.984745156213642,1,0.763327563025743,0.179021723745332
"ENSG00000234323",0.502555227931608,0.613973684518051,1,0.644799133517787,0.184745929332173
"ENSG00000242616",0.301533136758965,0,1,0.36845664772445,0.461864823330432
"ENSG00000228714",0.18427025024159,0.489399313746273,1,0.337751927080746,0.254025652831738
"ENSG00000119403",0.629441927054952,1,0.797809268628281,0.439510211756406,0.133141735018115
"ENSG00000224020",0.39403602362861,1,0.356393235037492,0.20062083655409,0.140829148748111
"ENSG00000095370",0.0640058968295177,0.203990228111238,0.115782655720067,0.0586587226379687,1
"ENSG00000167103",0.576053071465659,0.407980456222477,0.154376874293423,0.782116301839583,1
"ENSG00000232850",0.161200036459526,0.171251055698323,0.255150667234962,0.25853288866364,1
"ENSG00000148346",0.362700082033934,0.256876583547485,0.123019071702571,0.304699475925004,1
"ENSG00000050555",0.687221208064295,0.243356763360775,0.1553925116243,0.629809443060296,1
"ENSG00000165695",0.418500094654539,0.622431721672753,0.0757040441246592,0.767075603727283,1
"ENSG00000237886",1,0.834704531469565,0.516839235379733,0.0654612929026664,0.459516484617375
"ENSG00000213212",1,0.382446439873328,0.28942997181265,0.293266592203946,0.18380659384695
"ENSG00000054179",0.310885784600515,0.0550449821887468,0.187457633070585,0.237428163058445,1
"ENSG00000255237",0.198392246946959,0.31614336893056,0,1,0.273493523677226
"ENSG00000069696",0.796491620411678,1,0.196473193674515,0.33179599891638,0.598910775445261
"ENSG00000255142",1,0,0.452234330957266,0.458229050318665,0.18380659384695
"ENSG00000184956",0.0389699056502954,0.0413997268837639,0.246729408929208,1,0.519312107458542
"ENSG00000198788",0.0340986674440085,0.43469713227952,0.339252937277661,1,0.188026797528093
"ENSG00000215182",0.124703698080945,0.430557159591144,0.535755287960566,1,0.515730644648483
"ENSG00000174672",0.518142974334191,0.220179928754987,0.0937288165352923,0.284913795670134,1
"ENSG00000233930",0.155879622601182,0.413997268837639,0.352470584184583,1,0.214887768603534
"ENSG00000205869",0.991961234734793,0.526905614884267,0.179439570130333,1,0.364658031569634
"ENSG00000244242",0.19089478001786,0.405594605601292,0.397114196373212,0.699788270066995,1
"ENSG00000229512",0.0604500136723223,0.256876583547485,0.218700571915682,0.38779933299546,1
"ENSG00000254827",1,0.354117073956785,0.120595821588604,0.672069273800709,0.55141978154085
"ENSG00000285644",0.233164338450386,0.0825674732831202,0.351483062007346,0.356142244587667,1
"ENSG00000167325",0.739599361810844,1,0.954428311864625,0.436469736669762,0.166496139293755
"ENSG00000167332",0.233164338450386,0.0825674732831202,0.843559348817631,0.498599142422734,1
"ENSG00000175518",0.395672816764291,0.105085875087608,0.536810494702129,0.725235116251249,1
"ENSG00000110169",0.453375102542417,0.096328718830307,0.656101715747046,0.997198284845468,1
"ENSG00000254595",0.201022091172643,0.106778032090096,1,0.36845664772445,0.738983717328692
"ENSG00000182261",0.302563375286254,1,0.304065656877226,0.308096284708067,0.0617923815935587
"ENSG00000186104",0.292950066258177,0.177837634763644,0.113556066186989,0.306830241490913,1
"ENSG00000197149",0.136012530762725,0.096328718830307,0.205031786170952,0.457049213887506,1
"ENSG00000187486",0.43524009844072,0,0.131220343149409,0.73127874222001,1
"ENSG00000129167",0.163673603731241,0.0579596176372694,0.345421172500891,1,0.551545272749072
"ENSG00000179826",0.0231510690659958,0.0983782660394624,0.188454748140109,0.76381145222206,1
"ENSG00000247595",0.150082792565766,0.478321914191869,0.542980730273418,0.825267546079008,1
"ENSG00000279837",0.28634217002679,0.121678381680388,0.207190015499067,0.524841202550246,1
"ENSG00000179057",0.0725400164067868,0.231188925192737,0.524881372597637,0.930718399189103,1
"ENSG00000110786",0.012225845461818,0.181833986106647,0.154810517198741,0.425770054203683,1
"ENSG00000148935",0.495980617367397,0.421524491907414,0.179439570130333,1,0.729316063139268
"ENSG00000287227",1,0.318705366561107,0.361787464765813,0.366583240254932,0.091903296923475
"ENSG00000066382",1,0.442646342445982,0.226117165478633,0.0763715083864442,0.382930403847812
"ENSG00000184937",1,0.93413641923083,0.662757209161511,0.244915526894459,0.166376658223532
"ENSG00000246250",1,0.193154767612792,0.657795390483296,0.583200609496483,0.417742258743068
"ENSG00000187479",0.0940954469318756,0.224915429296159,1,0.991697147598785,0.79991056636377
"ENSG00000157570",0.0604500136723223,0.256876583547485,0.164025428936762,0.997198284845468,1
"ENSG00000180720",0.376650085189085,0,0.416372242685625,0.153415120745457,1
"ENSG00000186907",0.466328676900772,0.371553629774041,0.0702966124014692,0.3205280201289,1
"ENSG00000189057",1,0.935733779728831,0.870288160156134,0.285061095256379,0.096177868873404
"ENSG00000134827",1,0.708234147913571,0.301489553971511,0.427680446964087,0.18380659384695
"ENSG00000162148",0.408037592288175,0.14449307824546,0.492076286810285,0.560924035225576,1
"ENSG00000011347",0.128011793659035,0.33998371351873,0.1736739835801,0.293293613189843,1
"ENSG00000243742",0.117000026462559,0.111865608964227,0.275139429184245,0.57901835894253,1
"ENSG00000167994",0.64587768618877,0.228716316367146,0.194725375529204,0.522595892592812,1
"ENSG00000167996",0.195229791769978,0.216202326833051,0.314488528093192,0.437898339172932,1
"ENSG00000167771",0.671381002913877,0.172161965569059,0.376909496280218,0.827462406573899,1
"ENSG00000146670",0.8973110897515,1,0.995899177284964,0.478553491180009,0.150034638703179
"ENSG00000179292",0.106156121570907,0.253743942284711,0.120018606539094,0.425633414263309,1
"ENSG00000173227",0,0.266756452145465,0.113556066186989,0.498599142422734,1
"ENSG00000172508",0.466328676900772,0.247702419849361,0.140593224802938,0.462984917963967,1
"ENSG00000287725",0.502200113585447,0.177837634763644,0.378520220623296,0.767075603727283,1
"ENSG00000254417",0.313769426222782,1,0.189196408723607,0.47926088732366,0.336425188676042
"ENSG00000162105",0.334800075723631,0.266756452145465,0.151408088249318,0.536952922609098,1
"ENSG00000248671",0.518142974334191,0.0550449821887468,0.328050857873523,0.427370693505201,1
"ENSG00000286555",1,0.183164003770751,0.155942872743885,0.284418031232275,0.348598712468353
"ENSG00000137507",0.0719405121389621,0.334364148006024,0.813349234397165,0.906543895314062,1
"ENSG00000254632",0.181350041016967,0.288986156490921,0.246038143405142,0.166199714140911,1
"ENSG00000165490",1,0.954771351301206,0.898744176712541,0.580036772555272,0.12214995160715
"ENSG00000165323",1,0.993565890957887,0.683231723028963,0.323067963534023,0.198352439403183
"ENSG00000277459",0.100511045586322,0.213556064180192,1,0.460570809655562,0.554237787996519
"ENSG00000166670",0.107423909646993,0.272420071086983,0.250739509202693,0.358864350915726,1
"ENSG00000285813",0.343610604032148,0.182517572520582,0.310785023248601,0.839745924080394,1
"ENSG00000185742",1,0.166392360051983,0.32691638382453,0.276041596577509,0.254671786655413
"ENSG00000109846",0.188796707130395,1,0.826495639326695,0.733076519246105,0.286257033691638
"ENSG00000166741",0.195474713903621,0.898838990096691,0.680814839612146,1,0.60865715563461
